id,tipo,en_stock,categorias,nombre,url
80017,simple,False,Sellantes|Sellantes y aditivos,RALEIGH SCRATCH RESISTANT SEALER (SELLADOR) 2 OZ,https://www.boykot.cl/tienda/materiales/sellantes/raleigh-scratch-resistant-sealer-sellador-2-oz/
80015,simple,False,Sellantes|Sellantes y aditivos,RALEIGH SCRATCH RESISTANT SEALER (SELLADOR) 4 OZ,https://www.boykot.cl/tienda/materiales/sellantes/raleigh-scratch-resistant-sealer-sellador-4-oz/
79455,simple,False,Pinceles,Set 3 Pinceles 9105,https://www.boykot.cl/tienda/materiales/pinceles/set-3-pinceles-9105/
79453,simple,False,Pinceles,Set 3 Pinceles 9100,https://www.boykot.cl/tienda/materiales/pinceles/set-3-pinceles-9100/
79246,simple,False,Grafito|Prismacolor,Prismacolor 18 Graphite Drawing Set,https://www.boykot.cl/tienda/lapices/prismacolor/prismacolor-18-graphite-drawing-set/
79237,simple,False,Marcadores|ONE4ALL|Sets,Acrylic Twin Set-200488 Basic Set 1 &#8211; 6 Unid.,https://www.boykot.cl/tienda/marcadores/molotow-markers/molotow-markers-sets/acrylic-twin-set-200488-basic-set-1-6-unid/
74745,simple,False,Pintura,Acabado Cuero Angelus  Edge Finish Black,https://www.boykot.cl/tienda/pintura/acabado-cuero-angelus-edge-finish-black/
73612,simple,False,Acuarela|Ecoline,Set Ecoline Blue,https://www.boykot.cl/tienda/marcadores/ecoline/set-ecoline-blue/
73606,simple,False,Acuarela|Ecoline,Set Ecoline Earth,https://www.boykot.cl/tienda/marcadores/ecoline/set-ecoline-earth/
73595,simple,False,Acuarela|Ecoline,Set Ecoline 5 colores Autumn,https://www.boykot.cl/tienda/marcadores/ecoline/set-ecoline/
73587,simple,False,Accesorios|Aditivos|Sellantes y aditivos,Medium Golden GAC 100 Acrylic primer and extender 8 onzas,https://www.boykot.cl/tienda/materiales/accesorios-materiales/medium-golden-gac-100-acrylic-primer-and-extender-8-onzas-2/
73564,simple,False,Pinceles,Snap! 1&#8243; Stroke 9650ST-100,https://www.boykot.cl/tienda/materiales/pinceles/snap-1-stroke-9650st-100/
70532,simple,False,Acuarela,Acuarela pastilla Van Gogh Pocket Box Muted Colors,https://www.boykot.cl/tienda/pintura/acuarela-pintura/acuarela-pastilla-van-gogh-pocket-box-muted-colors/
70494,simple,False,Acuarela,Acuarela pastilla Van Gogh Pocket Box Pinks and Violets,https://www.boykot.cl/tienda/pintura/acuarela-pintura/acuarela-pastilla-van-gogh-pocket-box-pinks-and-violets/
70489,simple,False,Acuarela,Acuarela pastilla Van Gogh Pocket Box Vibrant Colors,https://www.boykot.cl/tienda/pintura/acuarela-pintura/acuarela-pastilla-van-gogh-pocket-box-vibrant-colors/
70482,simple,False,Acuarela,Acuarela pastilla Van Gogh P.B Metallic and Interference,https://www.boykot.cl/tienda/pintura/acuarela-pintura/acuarela-pastilla-van-gogh-p-b-metallic-and-interference/
70177,simple,False,Lapices de colores,Lápices de color 150un OP946 (Caja de madera),https://www.boykot.cl/tienda/lapices/lapices-de-colores/lapices-de-colores-set-150-colores-caja-de-madera-op946/
70069,simple,False,Pinceles,Set 5 pinceles Real Value Turquesa 9174,https://www.boykot.cl/tienda/materiales/pinceles/set-5-pinceles-real-value-turquesa-9174/
70067,simple,False,Pinceles,Pinceles Real Value Set 4 pinceles dorados (calypso) 9171,https://www.boykot.cl/tienda/materiales/pinceles/pinceles-real-value-set-4-pinceles-dorados-calypso-9171-2/
69644,simple,False,Acrílico Holbein,Holbein Acrilico Denso 20 ml color Quinacridone Magenta,https://www.boykot.cl/tienda/pintura/holbein/acrilico-holbein/holbein-acrilico-denso-20-ml-color-permanent-yellow/
69582,simple,False,Acrílico Holbein,Holbein Acrilico Denso 20 ml color Hansa Yellow Light,https://www.boykot.cl/tienda/pintura/holbein/acrilico-holbein/holbein-acrilico-denso-20-ml-color-cobalt-green-deep/
69542,simple,False,Oleo,Oleo 20 ml color Silver White SF,https://www.boykot.cl/tienda/pintura/oleo/oleo-20-ml-color-silver-white-sf/
69409,simple,False,Acrílico Holbein,Holbein Acrilico Denso 20 ml color Phthalo Turquoise,https://www.boykot.cl/tienda/pintura/holbein/acrilico-holbein/holbein-acrilico-denso-20-ml-color-nickel-azo-yellow/
69395,simple,False,Oleo,Oleo 20 ml color Quinacridone Opera,https://www.boykot.cl/tienda/pintura/oleo/oleo-20-ml-color-quinacridone-opera/
69387,simple,False,NINGUNA,Gouache 15 ml color Ultramarine Deep,https://www.boykot.cl/tienda/uncategorized/gouache-15-ml-color-imidazolone-brown/
69366,simple,False,Oleo,Oleo 20 ml color Cerulean Blue Hue,https://www.boykot.cl/tienda/pintura/oleo/oleo-20-ml-color-cerulean-blue-hue/
69345,simple,False,Acrílico Holbein,Holbein Acrilico Denso 20 ml color Phthalo Blue Red Shade,https://www.boykot.cl/tienda/pintura/holbein/acrilico-holbein/holbein-acrilico-denso-20-ml-color-phthalo-green-yellow-shade/
69273,simple,False,Oleo,Oleo 20 ml color ntique Green,https://www.boykot.cl/tienda/pintura/oleo/oleo-20-ml-color-ntique-green/
69235,simple,False,Acrílico Holbein,Holbein Acrilico Denso 20 ml color Hansa Yellow,https://www.boykot.cl/tienda/pintura/holbein/acrilico-holbein/holbein-acrilico-denso-20-ml-color-cobalt-violet-light/
69174,simple,False,Oleo,Oleo 20 ml color Silver White,https://www.boykot.cl/tienda/pintura/oleo/oleo-20-ml-color-silver-white/
69115,simple,False,NINGUNA,Gouache 15 ml color Burnt Umber,https://www.boykot.cl/tienda/uncategorized/gouache-15-ml-color-cadmium-yellow-orange/
69078,simple,False,Oleo,Oleo 20 ml color Titanium White,https://www.boykot.cl/tienda/pintura/oleo/oleo-20-ml-color-titanium-white/
68484,simple,False,Angelus|Pintura,Pintura Cuero Angelus 4 onzas 160 Vanilla,https://www.boykot.cl/tienda/pintura/angelus/pintura-cuero-angelus-4-onzas-160-vanilla/
68466,simple,False,Angelus|Pintura,Pintura Cuero Angelus 4 onzas 162 Cream,https://www.boykot.cl/tienda/pintura/angelus/pintura-cuero-angelus-4-onzas-162-cream/
68410,simple,False,Angelus|Pintura,Pintura Cuero Angelus 4 onzas 171 Dark Green,https://www.boykot.cl/tienda/pintura/angelus/pintura-cuero-angelus-4-onzas-171-dark-green/
68392,simple,False,Angelus|Pintura,Pintura Cuero Angelus 4 onzas 179 Dark Blue,https://www.boykot.cl/tienda/pintura/angelus/pintura-cuero-angelus-4-onzas-179-dark-blue/
68378,simple,False,Angelus|Pintura,Pintura Cuero Angelus 4 onzas 274 Luggage Brown,https://www.boykot.cl/tienda/pintura/angelus/pintura-cuero-angelus-4-onzas-274-luggage-brown/
68357,simple,False,Angelus|Pintura,Pintura Cuero Angelus 4 onzas 270 Vachetta,https://www.boykot.cl/tienda/pintura/angelus/pintura-cuero-angelus-4-onzas-270-vachetta/
68351,simple,False,Angelus|Pintura,Pintura Cuero Angelus 4 onzas 184 Autumn Red,https://www.boykot.cl/tienda/pintura/angelus/pintura-cuero-angelus-4-onzas-184-autumn-red/
68013,simple,False,Angelus|Pintura,Pintura Cuero Angelus 1 oz Dark Taupe,https://www.boykot.cl/tienda/pintura/angelus/pintura-cuero-angelus-1-oz-dark-taupe/
66840,simple,False,Copic,Marcador Copic Wide &#8211; C7,https://www.boykot.cl/tienda/marcadores/copic-markers/marcador-copic-wide-c7/
66821,simple,False,Copic,Marcador Copic Wide &#8211; E33,https://www.boykot.cl/tienda/marcadores/copic-markers/marcador-copic-wide-e33/
66771,simple,False,Copic,Marcador Copic Wide &#8211; B39,https://www.boykot.cl/tienda/marcadores/copic-markers/marcador-copic-wide-b39/
66723,simple,False,Copic,Marcador Copic Wide &#8211; E31,https://www.boykot.cl/tienda/marcadores/copic-markers/marcador-copic-wide-e31/
66685,simple,False,Copic,Marcador Copic Wide &#8211; W5,https://www.boykot.cl/tienda/marcadores/copic-markers/marcador-copic-wide-w5/
66629,simple,False,Copic,Marcador Copic Wide &#8211; BG10,https://www.boykot.cl/tienda/marcadores/copic-markers/marcador-copic-wide-bg10/
66557,simple,False,Copic,Marcador Copic Wide &#8211; R27,https://www.boykot.cl/tienda/marcadores/copic-markers/marcador-copic-wide-r27/
66552,simple,False,Copic,Marcador Copic Wide &#8211; R29,https://www.boykot.cl/tienda/marcadores/copic-markers/marcador-copic-wide-r29/
66279,simple,False,Copic,Marcador Copic Wide &#8211; YR04,https://www.boykot.cl/tienda/marcadores/copic-markers/marcador-copic-wide-yr04/
65903,simple,False,Copic,Marcador Copic Wide &#8211; E04,https://www.boykot.cl/tienda/marcadores/copic-markers/marcador-copic-wide-e04/
65818,simple,False,Copic,Marcador Copic Wide &#8211; B34,https://www.boykot.cl/tienda/marcadores/copic-markers/marcador-copic-wide-b34/
65632,simple,False,Copic,Marcador Copic Wide &#8211; W9,https://www.boykot.cl/tienda/marcadores/copic-markers/marcador-copic-wide-w9/
65594,simple,False,Copic,Marcador Copic Wide &#8211; C1,https://www.boykot.cl/tienda/marcadores/copic-markers/marcador-copic-wide-c1/
65536,simple,False,Copic,Marcador Copic Wide &#8211; B29,https://www.boykot.cl/tienda/marcadores/copic-markers/marcador-copic-wide-b29/
65533,simple,False,Copic,Marcador Copic Wide &#8211; W7,https://www.boykot.cl/tienda/marcadores/copic-markers/marcador-copic-wide-w7/
65501,simple,False,Copic,Marcador Copic Sketch &#8211; B24,https://www.boykot.cl/tienda/marcadores/copic-markers/marcador-copic-sketch-b24/
65330,simple,False,Copic,Marcador Copic Wide &#8211; V17,https://www.boykot.cl/tienda/marcadores/copic-markers/marcador-copic-wide-v17/
65219,simple,False,Copic,Marcador Copic Wide &#8211; B32,https://www.boykot.cl/tienda/marcadores/copic-markers/marcador-copic-wide-b32/
64800,simple,False,Copic,Marcador Copic Wide &#8211; Y15,https://www.boykot.cl/tienda/marcadores/copic-markers/marcador-copic-wide-y15/
64729,simple,False,Copic,Marcador Copic Wide &#8211; B24,https://www.boykot.cl/tienda/marcadores/copic-markers/marcador-copic-wide-b24/
64666,simple,False,Copic,Marcador Copic Wide &#8211; 0,https://www.boykot.cl/tienda/marcadores/copic-markers/marcador-copic-wide-0/
64133,simple,False,Copic,Marcador Copic Wide &#8211; Y08,https://www.boykot.cl/tienda/marcadores/copic-markers/marcador-copic-wide-y08/
63939,simple,False,Copic,Marcador Copic Wide &#8211; 110,https://www.boykot.cl/tienda/marcadores/copic-markers/marcador-copic-wide-110/
63888,simple,False,Copic,Marcador Copic Wide &#8211; G07,https://www.boykot.cl/tienda/marcadores/copic-markers/marcador-copic-wide-g07/
63820,simple,False,Copic,Marcador Copic Wide &#8211; W1,https://www.boykot.cl/tienda/marcadores/copic-markers/marcador-copic-wide-w1/
63641,simple,False,Copic,Marcador Copic Wide &#8211; W3,https://www.boykot.cl/tienda/marcadores/copic-markers/marcador-copic-wide-w3/
63432,simple,False,Copic,Marcador Copic Wide &#8211; E49,https://www.boykot.cl/tienda/marcadores/copic-markers/marcador-copic-wide-e49/
63312,simple,False,Copic,Marcador Copic Wide &#8211; E29,https://www.boykot.cl/tienda/marcadores/copic-markers/marcador-copic-wide-e29/
63259,simple,False,Copic,Marcador Copic Wide &#8211; Y17,https://www.boykot.cl/tienda/marcadores/copic-markers/marcador-copic-wide-y17/
63206,simple,False,Copic,Marcador Copic Wide &#8211; G21,https://www.boykot.cl/tienda/marcadores/copic-markers/marcador-copic-wide-g21/
63165,simple,False,Copic,Marcador Copic Wide &#8211; C3,https://www.boykot.cl/tienda/marcadores/copic-markers/marcador-copic-wide-c3/
63049,simple,False,Copic,Marcador Copic Wide &#8211; YG03,https://www.boykot.cl/tienda/marcadores/copic-markers/marcador-copic-wide-yg03/
62917,simple,False,Copic,Marcador Copic Wide &#8211; C5,https://www.boykot.cl/tienda/marcadores/copic-markers/marcador-copic-wide-c5/
62692,simple,False,Copic,Marcador Copic Wide &#8211; 100,https://www.boykot.cl/tienda/marcadores/copic-markers/marcador-copic-wide-100/
62538,simple,False,Copic,Marcador Copic Wide &#8211; R02,https://www.boykot.cl/tienda/marcadores/copic-markers/marcador-copic-wide-r02/
62438,simple,False,Copic,Marcador Copic Wide &#8211; Y26,https://www.boykot.cl/tienda/marcadores/copic-markers/marcador-copic-wide-y26/
62041,simple,False,Copic,Marcador Copic Wide &#8211; C9,https://www.boykot.cl/tienda/marcadores/copic-markers/marcador-copic-wide-c9/
58769,simple,False,Marcadores|ONE4ALL|Sets|Sets Molotow,127HS 2mm-200450 Basic 1 &#8211; 10 Unid.,https://www.boykot.cl/tienda/marcadores/molotow-markers/molotow-markers-sets/127hs-2mm-200450-basic-1-10-unid/
58763,simple,False,Papeles,Blackbook-801007 A5 Apaisado 120 gr.,https://www.boykot.cl/tienda/materiales/papeles/blackbook-801007-a5-apaisado-120-gr/
58739,simple,False,Aqua Ink|Marcadores,Aqua Color Brush 200490 Basic Set 1,https://www.boykot.cl/tienda/marcadores/molotow-markers/aqua-ink/aqua-color-brush-basic-set-1/
58734,simple,False,NINGUNA,Pincel Princeton Snap! 0 Round 9850R-0,https://www.boykot.cl/tienda/uncategorized/pincel-princeton-snap-0-round-9850r-0/
58527,simple,False,Empty,EM-111 EM 2mm,https://www.boykot.cl/tienda/marcadores/empty/em-111-em-2mm/
58507,simple,False,Kirarina|Marcadores,Kirarina Wink Sugar,https://www.boykot.cl/tienda/marcadores/kirarina/kirarina-set-wing-sugar/
58504,simple,False,Brushpen|Kuretake|Tiralíneas Brushpen,Bimoji Fude Pen Large Black XT4-10S,https://www.boykot.cl/tienda/lapices/brushpen-pens/bimoji-fude-pen-3/
57985,simple,False,Liquid Chrome|Marcadores,Liquid Chrome-refill 30 Ml,https://www.boykot.cl/tienda/marcadores/molotow-markers/liquid-chrome/liquid-chrome-refill-30-ml/
57956,simple,False,Angelus|Cordones|Herretes,Herrete &#8211; Bullet Metal Aglets &#8211; Flat Black,https://www.boykot.cl/tienda/pintura/angelus/cordones/cordones-herrete-bullet-metal-aglets-flat-black-boykot-graf/
57946,simple,False,Angelus|Cordones|Herretes,Herrete &#8211; Bullet Metal Aglets &#8211; Gunmetal,https://www.boykot.cl/tienda/pintura/angelus/cordones/cordones-herrete-bullet-metal-aglets-gunmetal-plateado-osc/
57822,simple,False,Liquid Chrome|Marcadores,Liquid Chrome-1 mm,https://www.boykot.cl/tienda/marcadores/molotow-markers/liquid-chrome/liquid-chrome-1-mm/
57739,simple,False,ONE4ALL|Sets Molotow,127HS 2mm-200230 Basic Set 1 &#8211; 6 Unid.,https://www.boykot.cl/tienda/marcadores/molotow-markers/one4all/127hs-2mm-200230-basic-set-1-6-unid/
57693,simple,False,Angelus|Cordones|Herretes,Herrete &#8211; Bullet Metal Aglets &#8211; Silver,https://www.boykot.cl/tienda/pintura/angelus/cordones/cordones-herrete-bullet-metal-aglets-silver-boykot-graffiti/
57637,simple,False,ONE4ALL|Sets Molotow,227HS 4mm-200166 Neon Set &#8211; 6 Unid.,https://www.boykot.cl/tienda/marcadores/molotow-markers/one4all/227hs-4mm-200166-neon-set-6-unid/
57603,simple,False,Liquid Chrome|Marcadores,Liquid Chrome-2 mm,https://www.boykot.cl/tienda/marcadores/molotow-markers/liquid-chrome/liquid-chrome-2-mm/
57561,simple,False,Cordones|Herretes,Herrete &#8211; Cylinder Metal Plated Aglets &#8211; Gold,https://www.boykot.cl/tienda/pintura/angelus/cordones/cordones-herrete-cylinder-metal-plated-aglets-gold/
57536,simple,False,Liquid Chrome|Marcadores,Liquid Chrome-5 Mm 703104,https://www.boykot.cl/tienda/marcadores/molotow-markers/liquid-chrome/liquid-chrome-5-mm-703104/
57472,simple,False,Liquid Chrome|Marcadores,Liquid Chrome-4 mm,https://www.boykot.cl/tienda/marcadores/molotow-markers/liquid-chrome/liquid-chrome-4-mm/
57457,simple,False,Cordones|Herretes,Herrete &#8211; Cylinder Metal Plated Aglets &#8211; Silver,https://www.boykot.cl/tienda/pintura/angelus/cordones/cordones-herrete-cylinder-metal-plated-aglets-silver/
57455,simple,False,Angelus|Cordones|Herretes,Herrete &#8211; Bullet Metal Aglets &#8211; Gold,https://www.boykot.cl/tienda/pintura/angelus/cordones/cordones-herrete-bullet-metal-aglets-gold-boykot-graffiti-y/
57435,simple,False,Cordones|Herretes,Herrete &#8211; Yeezy Style Plated Metal Aglets &#8211; Gunmetal,https://www.boykot.cl/tienda/pintura/angelus/cordones/cordones-herrete-yeezy-style-plated-metal-aglets-gunmetal-plateado-oscuro/
52457,simple,False,Sets,Sketch set de 12 Colores Ex 6,https://www.boykot.cl/tienda/marcadores/copic-markers/sets/sketch-set-de-12-colores-ex-6/
52455,simple,False,Pinceles,Pincel Princeton Lauren 1 Round 4350R,https://www.boykot.cl/tienda/materiales/pinceles/pincel-princeton-lauren-1-round-4350r/
52271,simple,False,Pinturas en aerosol|Spray|Urban Fine Art,Molotow UFA Filler White,https://www.boykot.cl/tienda/pintura/sprays/urban-fine-art/molotow-ufa-filler-white/
52022,simple,False,Accesorios,Kraft Tape,https://www.boykot.cl/tienda/materiales/accesorios-materiales/no2270/
51487,simple,False,Accesorios,vFAN Spray System Kit completo,https://www.boykot.cl/tienda/materiales/accesorios-materiales/vfan-spray-system-kit-completo-2/
46725,simple,False,Marcadores|Posca,"Uni POSCA 1 MR Set 8 colores &#8211; Pin Type 0,7 mm",https://www.boykot.cl/tienda/marcadores/posca/uni-posca-1-mr-set-8-colores-pin-type-07-mm/
44442,simple,False,NINGUNA,Maletín (CAJA VACÍA),https://www.boykot.cl/tienda/uncategorized/maletin/
44223,simple,False,Kuretake|Marcadores,Posterman Biggie 30,https://www.boykot.cl/tienda/marcadores/posterman-biggie-30/
44208,simple,False,Kuretake|Marcadores,ZIG Calligraphy II 6 Set,https://www.boykot.cl/tienda/marcadores/zig-calligraphy-ii-set/
44183,simple,False,Brushpen|Kuretake|Tiralíneas Brushpen,Fude Pen No.61 Silver,https://www.boykot.cl/tienda/lapices/brushpen-pens/fude-pen-6/
44180,simple,False,Brushpen|Kuretake|Tiralíneas Brushpen,Fude Pen No.60 Gold,https://www.boykot.cl/tienda/lapices/brushpen-pens/fude-pen-5/
44177,simple,False,Brushpen|Kuretake|Tiralíneas Brushpen,Fude Pen No.24,https://www.boykot.cl/tienda/lapices/brushpen-pens/fude-pen-4/
44174,simple,False,Brushpen|Kuretake,Takujo,https://www.boykot.cl/tienda/marcadores/brushpen/takujo/
44171,simple,False,Brushpen|Kuretake|Tiralíneas Brushpen,"Fude Pen No.30, Black (doble punta)",https://www.boykot.cl/tienda/lapices/brushpen-pens/fude-pen-3/
44168,simple,False,Brushpen|Tiralíneas Brushpen,Fude Pen,https://www.boykot.cl/tienda/lapices/brushpen-pens/fude-pen-2/
44165,simple,False,Brushpen|Kuretake|Tiralíneas Brushpen,Fude Pen No.33,https://www.boykot.cl/tienda/lapices/brushpen-pens/fude-pen/
44162,simple,False,Brushpen|Kuretake|Tiralíneas Brushpen,Bimoji Fude Pen Medium Black XT3-10S,https://www.boykot.cl/tienda/lapices/brushpen-pens/bimoji-fude-pen-5/
44157,simple,False,Brushpen|Kuretake|Tiralíneas Brushpen,Bimoji Fude Pen Brush Black XT5-10S,https://www.boykot.cl/tienda/lapices/brushpen-pens/bimoji-fude-pen-4/
44147,simple,False,Brushpen|Kuretake|Tiralíneas Brushpen,Bimoji Fude Pen Fine Black XT2-10S,https://www.boykot.cl/tienda/lapices/brushpen-pens/bimoji-fude-pen-2/
44142,simple,False,Brushpen|Kuretake|Tiralíneas Brushpen,Bimoji Fude Pen Extra Fine Black XT110S,https://www.boykot.cl/tienda/lapices/brushpen-pens/bimoji-fude-pen/
44137,simple,False,Brushpen|Kuretake|Tiralíneas Brushpen,Fudegokochi,https://www.boykot.cl/tienda/lapices/brushpen-pens/fudegokochi-2/
44134,simple,False,Brushpen|Kuretake|Tiralíneas Brushpen,Fudegokochi,https://www.boykot.cl/tienda/lapices/brushpen-pens/fudegokochi/
42199,simple,False,Limpiadores|Pintura,Easy Cleaner Kit Limpiador Angelus,https://www.boykot.cl/tienda/pintura/easy-cleaner-kit-limpiador-angelus/
41781,simple,False,Angelus|GAC,Medium Golden GAC 100 Acrylic primer and extender 8 onzas,https://www.boykot.cl/tienda/materiales/accesorios-materiales/gac/medium-golden-gac-100-acrylic-primer-and-extender-8-onzas/
38804,simple,False,ICscreen|Materiales|Tinta|Tintas,IC Tinta Premium,https://www.boykot.cl/tienda/materiales/icscreen/ic-tinta-premium/
34531,simple,False,Gomas y sacapuntas|Lápices|Prismacolor,Goma Moldeable Prismacolor,https://www.boykot.cl/tienda/lapices/prismacolor/goma-moldeable-prismacolor/
31553,simple,False,Pinceles,Pincel Princeton Lauren 4 Round 4350R,https://www.boykot.cl/tienda/materiales/pinceles/pincel-princeton-lauren-4-round-4350r/
31598,simple,False,NINGUNA,Liquid Shoe Art Easel Easel,https://www.boykot.cl/tienda/uncategorized/shoe-art-easel-easel/
31255,simple,False,NINGUNA,Paleta de Acuarela Speedball Grande,https://www.boykot.cl/tienda/uncategorized/paleta-de-acuarela-speedball-grande/
31025,simple,False,Lapices de colores|Prismacolor,Lápices De Colores Prismacolor Set 132,https://www.boykot.cl/tienda/lapices/lapices-de-colores/lapices-de-colores-prismacolor-set-132/
31021,simple,False,Lapices de colores|Prismacolor,Lápices De Colores Prismacolor Set 72,https://www.boykot.cl/tienda/lapices/lapices-de-colores/lapices-de-colores-prismacolor-set-72/
29962,simple,False,Pinceles,Pincel Redondo #0 Series 350S PARA RESABLE 203583,https://www.boykot.cl/tienda/materiales/pinceles/pincel-redondo-0-series-350s-para-resable-203583/
29961,simple,False,Accesorios Holbein|Pinceles,Pincel Redondo #000 Series 350S  PARA RESABLE 203581,https://www.boykot.cl/tienda/pintura/holbein/accesorios-holbein/pincel-redondo-000-series-350s-para-resable-203581/
29955,simple,False,Accesorios Holbein|Pinceles,Pincel Redondo #000 Serie 710 Kolinsky 100% Natural 200941,https://www.boykot.cl/tienda/pintura/holbein/accesorios-holbein/pincel-redondo-000-serie-710-kolinsky-100-natural-200941/
29949,simple,False,Acryla Gouache Holbein|Sets Holbein,Acryla Gouache 102 un. D434,https://www.boykot.cl/tienda/pintura/holbein/sets-holbein/acryla-gouache-set-102-colors-caja-gris-full-d434/
29947,simple,False,Acryla Gouache Holbein|Pintura|Sets Holbein,Acryla Gouache 16 un. D984 School set,https://www.boykot.cl/tienda/pintura/holbein/sets-holbein/acryla-gouache-set-16-colors-school-caja-plastica-d984/
29559,simple,False,Lápices|Portaminas y minas,Portaminas IC Comic Draft Blue 2.0 mm,https://www.boykot.cl/tienda/lapices/portaminas-y-minas/portaminas-ic-comic-draft-blue-2-0-mm/
29504,simple,False,Accesorios,Guantes Protective Glove XL,https://www.boykot.cl/tienda/materiales/accesorios-materiales/guantes-protective-glove-xl/
29498,simple,False,Accesorios,Guantes Protective Glove L,https://www.boykot.cl/tienda/materiales/accesorios-materiales/guantes-protective-glove-l/
29386,simple,False,Lápices,ROLLER Lx 357 Ru (Ruthenium) 4031637,https://www.boykot.cl/tienda/lapices/roller-lx-357-ru-ruthenium-4031637/
29382,simple,False,Lápices|Portaminas y minas,"PORTAMINAS SAFARI 118 yellow 0,5",https://www.boykot.cl/tienda/lapices/portaminas-y-minas/portaminas-safari-118-yellow-05/
29380,simple,False,Boligrafo|Lápices,ROLLER SAFARI 319 white 4001121,https://www.boykot.cl/tienda/lapices/boligrafo/roller-safari-319-white-4001121/
29375,simple,False,Boligrafo|Lápices,ROLLER SAFARI 313 pink 4029824,https://www.boykot.cl/tienda/lapices/boligrafo/roller-safari-313-pink-4029824/
29373,simple,False,Lápices,ROLLER BALLOON 311 lime 4029789,https://www.boykot.cl/tienda/lapices/roller-balloon-311-lime-4029789/
29371,simple,False,Lápices,ROLLER AL-STAR 328 ocean blue,https://www.boykot.cl/tienda/lapices/roller-al-star-328-ocean-blue/
29369,simple,False,Lápices,PLUMA SAFARI 019 white M 4000229,https://www.boykot.cl/tienda/lapices/pluma-safari-019-white-m-4000229/
29365,simple,False,Lápices,PLUMA SAFARI 013 green M 4030634,https://www.boykot.cl/tienda/lapices/pluma-safari-013-green-m-4030634/
29358,simple,False,Boligrafo|Lápices,ROLLER BALLOON 311 orange 4029788,https://www.boykot.cl/tienda/lapices/boligrafo/roller-balloon-311-orange-4029788/
29356,simple,False,Boligrafo|Lápices,ROLLER AL-STAR 332 b. green 4026064,https://www.boykot.cl/tienda/lapices/boligrafo/roller-al-star-332-b-green-4026064/
29351,simple,False,Boligrafo|Lápices,ROLLER AL-STAR 326 graphite 4001133,https://www.boykot.cl/tienda/lapices/boligrafo/roller-al-star-326-graphite-4001133/
29337,simple,False,Boligrafo|Lápices,BOLIGRAFO SAFARI 218 yellow (retractil) 4000896,https://www.boykot.cl/tienda/lapices/boligrafo/boligrafo-safari-218-yellow-retractil-4000896/
29330,simple,False,Boligrafo|Lápices,BOLIGRAFO SAFARI 213 green (retractil) 4025549,https://www.boykot.cl/tienda/lapices/boligrafo/boligrafo-safari-213-green-retractil-4025549/
29328,simple,False,Boligrafo|Lápices,BOLIGRAFO LOGO 204 M blue 4030225,https://www.boykot.cl/tienda/lapices/boligrafo/boligrafo-logo-204-m-blue-4030225/
29326,simple,False,Boligrafo|Lápices,BOLIGRAFO LOGO 204 M + red 4030227,https://www.boykot.cl/tienda/lapices/boligrafo/boligrafo-logo-204-m-red-4030227/
29319,simple,False,Accesorios|Lápices,PLUMA SAFARI 012 vista M (transparente) 4000088,https://www.boykot.cl/tienda/materiales/accesorios-materiales/pluma-safari-012-vista-m-transparente-4000088/
29316,simple,False,Lápices,PLUMA AL-STAR 071 black M 4000528,https://www.boykot.cl/tienda/lapices/pluma-al-star-071-black-m-4000528/
29312,simple,False,Boligrafo|Lápices,BOLIGRAFO LOGO 204 M + black bl 4030223,https://www.boykot.cl/tienda/lapices/boligrafo/boligrafo-logo-204-m-black-bl-4030223/
29310,simple,False,Aqua Ink|Marcadores|ONE4ALL|Sets Molotow,Aqua Color Brush 200492 Basic-Set 2 (12 uni/set),https://www.boykot.cl/tienda/marcadores/molotow-markers/one4all/aqua-color-brush-200492-basic-set-2-12-uni-set/
29299,simple,False,Lápices|Plumillas para manga|Plumillas y mangos,Plumilla School 3 un. Tachikawa,https://www.boykot.cl/tienda/lapices/plumillas-mangos/bolsa-plumilla-tachikawa-school/
29184,simple,False,Accesorios,IC Progear Screen Tool (Mango Para Transferir),https://www.boykot.cl/tienda/materiales/accesorios-materiales/ic-progear-screen-tool-mango-para-transferir/
29173,simple,False,Accesorios,IC Progear Cutter (Cartonero) Con 10 Hojas De Repuesto,https://www.boykot.cl/tienda/materiales/accesorios-materiales/ic-progear-cutter-cartonero-con-10-hojas-de-repuesto/
29168,simple,False,Accesorios|Tiralineas,IC Pack Plumon Dual Core Doble Punta Bs-Bm,https://www.boykot.cl/tienda/lapices/tiralineas/ic-pack-plumon-dual-core-doble-punta-bs-bm/
29164,simple,False,Accesorios|Tiralineas,IC Plumón Dual Core Black Doble Punta Bm (Grueso),https://www.boykot.cl/tienda/lapices/tiralineas/ic-plumon-dual-core-black-doble-punta-bm-grueso/
29162,simple,False,Accesorios|Tiralineas,IC Plumón Dual Core Black Doble Punta Bs (Fino),https://www.boykot.cl/tienda/lapices/tiralineas/ic-plumon-dual-core-black-doble-punta-bs-fino/
29069,simple,False,Herramientas de corte,IC Cuchillo De Repuesto Para Hatsuri (Pack Con 5),https://www.boykot.cl/tienda/materiales/herramientas-de-corte/ic-cuchillo-de-repuesto-para-hatsuri-pack-con-5/
29067,simple,False,Accesorios,IC Hatsuri Cartonero Con 4 Hojas,https://www.boykot.cl/tienda/materiales/accesorios-materiales/proghatsu/
